domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,ip_address,country,vt_available,urlscan_available,whois_available,timestamp
"031b6937251742.eastus.airflow.svc.datafactory.azure.com","https://031b6937251742.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:43.641Z"
"03354578611742.canadaeast.airflow.svc.datafactory.azure.com","https://03354578611742.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:44.425Z"
"034a7938521741.canadacentral.airflow.svc.datafactory.azure.com","https://034a7938521741.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:45.210Z"
"03634191611738.brazilsouth.airflow.svc.datafactory.azure.com","https://03634191611738.brazilsouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:45.996Z"
"03a0.alb.azure.com","https://03a0.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:46.778Z"
"03a0d92ea88644e08823d1d606aae2b4.alb.azure.com","https://03a0d92ea88644e08823d1d606aae2b4.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:47.563Z"
"03a0d92ea88644e08823d1d606aae2b4-xds.alb.azure.com","https://03a0d92ea88644e08823d1d606aae2b4-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:48.351Z"
"03b9f11496-testing.internal.studio.alpha.sequoia.aws.dev","https://03b9f11496-testing.internal.studio.alpha.sequoia.aws.dev",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:49.135Z"
"03da9d2e8fb2427aa12bcb6cbfe33c1d.alb.azure.com","https://03da9d2e8fb2427aa12bcb6cbfe33c1d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:49.917Z"
"03da9d2e8fb2427aa12bcb6cbfe33c1d-xds.alb.azure.com","https://03da9d2e8fb2427aa12bcb6cbfe33c1d-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:50.699Z"
"03da.alb.azure.com","https://03da.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:51.495Z"
"03e72554181742.japanwest.airflow.svc.datafactory.azure.com","https://03e72554181742.japanwest.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:52.281Z"
"03f90069-ed8b-47b0-99ff-b423ffbc6435.vpn.azure.com","https://03f90069-ed8b-47b0-99ff-b423ffbc6435.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:53.068Z"
"042d2465d3b446549eb577d23492e7b3.alb.azure.com","https://042d2465d3b446549eb577d23492e7b3.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:53.876Z"
"042d2465d3b446549eb577d23492e7b3-xds.alb.azure.com","https://042d2465d3b446549eb577d23492e7b3-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:54.694Z"
"042d.alb.azure.com","https://042d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:55.501Z"
"043b.alb.azure.com","https://043b.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:56.297Z"
"043bbf645d4940099b5db11f4bc2bb90.alb.azure.com","https://043bbf645d4940099b5db11f4bc2bb90.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:57.085Z"
"043bbf645d4940099b5db11f4bc2bb90-xds.alb.azure.com","https://043bbf645d4940099b5db11f4bc2bb90-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:57.879Z"
"04669352101742.japaneast.airflow.svc.datafactory.azure.com","https://04669352101742.japaneast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:58.665Z"
"0497.alb.azure.com","https://0497.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:54:59.458Z"
"0497f71405974289ac83745afd349b64.alb.azure.com","https://0497f71405974289ac83745afd349b64.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:00.252Z"
"0497f71405974289ac83745afd349b64-xds.alb.azure.com","https://0497f71405974289ac83745afd349b64-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:01.044Z"
"04ab1085601743.northcentralus.airflow.svc.datafactory.azure.com","https://04ab1085601743.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:01.844Z"
"04bd384fa90a4d9bad086b3148f0c3e6.alb.azure.com","https://04bd384fa90a4d9bad086b3148f0c3e6.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:02.641Z"
"04bd384fa90a4d9bad086b3148f0c3e6-xds.alb.azure.com","https://04bd384fa90a4d9bad086b3148f0c3e6-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:03.435Z"
"04bd.alb.azure.com","https://04bd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:04.218Z"
"04e762db8b584087af2cd6378d99d8b9.alb.azure.com","https://04e762db8b584087af2cd6378d99d8b9.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:05.010Z"
"04e762db8b584087af2cd6378d99d8b9-xds.alb.azure.com","https://04e762db8b584087af2cd6378d99d8b9-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:05.814Z"
"04e7.alb.azure.com","https://04e7.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:06.603Z"
"04f5ea8569.admin.studio.alpha.sequoia.aws.dev","https://04f5ea8569.admin.studio.alpha.sequoia.aws.dev",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:07.389Z"
"05051b3cc03b4a3ab979831a6f92ccd0.alb.azure.com","https://05051b3cc03b4a3ab979831a6f92ccd0.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:08.173Z"
"05051b3cc03b4a3ab979831a6f92ccd0-xds.alb.azure.com","https://05051b3cc03b4a3ab979831a6f92ccd0-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:08.960Z"
"0505.alb.azure.com","https://0505.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:09.745Z"
"05199331851742.brazilsouth.airflow.svc.datafactory.azure.com","https://05199331851742.brazilsouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:10.536Z"
"051e547428f34a5ab0cbe87b613d4986.alb.azure.com","https://051e547428f34a5ab0cbe87b613d4986.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:11.338Z"
"051e547428f34a5ab0cbe87b613d4986-xds.alb.azure.com","https://051e547428f34a5ab0cbe87b613d4986-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:12.128Z"
"051e.alb.azure.com","https://051e.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:12.915Z"
"0529006d-2f78-4ee3-a858-fcd9b124c44e.vpn.azure.com","https://0529006d-2f78-4ee3-a858-fcd9b124c44e.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:13.703Z"
"0540933152174.southafricanorth.airflow.svc.datafactory.azure.com","https://0540933152174.southafricanorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:14.490Z"
"054e5610671742.canadacentral.airflow.svc.datafactory.azure.com","https://054e5610671742.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:15.277Z"
"057c0077-cfd8-4563-a8b6-6f93c410de04.vpn.azure.com","https://057c0077-cfd8-4563-a8b6-6f93c410de04.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:16.070Z"
"057e3763498347b99504428a4b61c1f0.alb.azure.com","https://057e3763498347b99504428a4b61c1f0.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:16.858Z"
"057e3763498347b99504428a4b61c1f0-xds.alb.azure.com","https://057e3763498347b99504428a4b61c1f0-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:17.646Z"
"057e.alb.azure.com","https://057e.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:18.477Z"
"05889e98d9474203974bd9a30ec83d0a.alb.azure.com","https://05889e98d9474203974bd9a30ec83d0a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:19.278Z"
"05889e98d9474203974bd9a30ec83d0a-xds.alb.azure.com","https://05889e98d9474203974bd9a30ec83d0a-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:20.066Z"
"0588.alb.azure.com","https://0588.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:20.854Z"
"05ba9435201740.westeurope.airflow.svc.datafactory.azure.com","https://05ba9435201740.westeurope.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:21.656Z"
"05-bylaws-goriest.workers.dev","https://05-bylaws-goriest.workers.dev",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:22.446Z"
"05c8e9a401-testing.internal.studio.beta.sequoia.aws.dev","https://05c8e9a401-testing.internal.studio.beta.sequoia.aws.dev",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:23.238Z"
"05.cryptomemecoin.site","https://05.cryptomemecoin.site",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:24.026Z"
"05d52770401737.canadacentral.airflow.svc.datafactory.azure.com","https://05d52770401737.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:24.811Z"
"05d694733aa649ee9c81b322db84b341.alb.azure.com","https://05d694733aa649ee9c81b322db84b341.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:25.598Z"
"05d694733aa649ee9c81b322db84b341-xds.alb.azure.com","https://05d694733aa649ee9c81b322db84b341-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:26.389Z"
"05d6.alb.azure.com","https://05d6.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:27.185Z"
"05da7473581736.canadaeast.airflow.svc.datafactory.azure.com","https://05da7473581736.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:27.989Z"
"05ee0557061737.eastasia.airflow.svc.datafactory.azure.com","https://05ee0557061737.eastasia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:28.788Z"
"06034007661737.koreacentral.airflow.svc.datafactory.azure.com","https://06034007661737.koreacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:29.574Z"
"062e48df5dcb42e58fbb3a67376c831a.alb.azure.com","https://062e48df5dcb42e58fbb3a67376c831a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:30.364Z"
"062e48df5dcb42e58fbb3a67376c831a-xds.alb.azure.com","https://062e48df5dcb42e58fbb3a67376c831a-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:31.152Z"
"062e.alb.azure.com","https://062e.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:31.940Z"
"06606f17d49a4d90b0db1baa283599f6.alb.azure.com","https://06606f17d49a4d90b0db1baa283599f6.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:32.730Z"
"06606f17d49a4d90b0db1baa283599f6-xds.alb.azure.com","https://06606f17d49a4d90b0db1baa283599f6-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:33.527Z"
"0660.alb.azure.com","https://0660.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:34.326Z"
"068f1111031741.canadacentral.airflow.svc.datafactory.azure.com","https://068f1111031741.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:35.124Z"
"06a59297081735.uaenorth.airflow.svc.datafactory.azure.com","https://06a59297081735.uaenorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:35.907Z"
"06ac.alb.azure.com","https://06ac.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:36.693Z"
"06acf247128a42ccaa55568b6fcf4cbd.alb.azure.com","https://06acf247128a42ccaa55568b6fcf4cbd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:37.476Z"
"06acf247128a42ccaa55568b6fcf4cbd-xds.alb.azure.com","https://06acf247128a42ccaa55568b6fcf4cbd-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:38.263Z"
"06ad550832173.southafricanorth.airflow.svc.datafactory.azure.com","https://06ad550832173.southafricanorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:39.052Z"
"06ad9320791742.canadacentral.airflow.svc.datafactory.azure.com","https://06ad9320791742.canadacentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:39.837Z"
"06b09208451741.centraluseuap.airflow.svc.datafactory.azure.com","https://06b09208451741.centraluseuap.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:40.632Z"
"06.cryptomemecoin.site","https://06.cryptomemecoin.site",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:41.428Z"
"06d35609461742.australiaeast.airflow.svc.datafactory.azure.com","https://06d35609461742.australiaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:42.221Z"
"06deb7aa-fadb-465d-9ada-4fa3477ddb53.vpn.azure.com","https://06deb7aa-fadb-465d-9ada-4fa3477ddb53.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:43.011Z"
"06e7262187174.switzerlandnorth.airflow.svc.datafactory.azure.com","https://06e7262187174.switzerlandnorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:43.801Z"
"06f04031ffad4ea9bb01e05696dd55dd.alb.azure.com","https://06f04031ffad4ea9bb01e05696dd55dd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:44.596Z"
"06f04031ffad4ea9bb01e05696dd55dd-xds.alb.azure.com","https://06f04031ffad4ea9bb01e05696dd55dd-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:45.386Z"
"06f0.alb.azure.com","https://06f0.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:46.169Z"
"06f23ee0e232441ab33bdeeb5ee7c6d7.alb.azure.com","https://06f23ee0e232441ab33bdeeb5ee7c6d7.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:46.955Z"
"06f23ee0e232441ab33bdeeb5ee7c6d7-xds.alb.azure.com","https://06f23ee0e232441ab33bdeeb5ee7c6d7-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:47.739Z"
"06f2.alb.azure.com","https://06f2.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:48.532Z"
"07050620131.germanywestcentral.airflow.svc.datafactory.azure.com","https://07050620131.germanywestcentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:49.339Z"
"07186779191741.uksouth.airflow.svc.datafactory.azure.com","https://07186779191741.uksouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:50.128Z"
"0722oiliebaisuliephi.corp.adobe.comchase.com","https://0722oiliebaisuliephi.corp.adobe.comchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:50.913Z"
"072f9370001.germanywestcentral.airflow.svc.datafactory.azure.com","https://072f9370001.germanywestcentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:51.713Z"
"0740.alb.azure.com","https://0740.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:52.501Z"
"0740e0ab85b44162b08f06898e08afb3.alb.azure.com","https://0740e0ab85b44162b08f06898e08afb3.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:53.290Z"
"0740e0ab85b44162b08f06898e08afb3-xds.alb.azure.com","https://0740e0ab85b44162b08f06898e08afb3-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:54.078Z"
"07503705735a463f8f29bf3e4957dec1.alb.azure.com","https://07503705735a463f8f29bf3e4957dec1.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:54.866Z"
"07503705735a463f8f29bf3e4957dec1-xds.alb.azure.com","https://07503705735a463f8f29bf3e4957dec1-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:55.661Z"
"0750.alb.azure.com","https://0750.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:56.448Z"
"07.51bankrot.ru","https://07.51bankrot.ru",3,"blacklist_match","blacklist_match","","bank",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:57.238Z"
"07967997251735.eastus.airflow.svc.datafactory.azure.com","https://07967997251735.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:58.024Z"
"079d9338861.germanywestcentral.airflow.svc.datafactory.azure.com","https://079d9338861.germanywestcentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:58.817Z"
"07a22402251.australiasoutheast.airflow.svc.datafactory.azure.com","https://07a22402251.australiasoutheast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:55:59.614Z"
"07ae190864174.switzerlandnorth.airflow.svc.datafactory.azure.com","https://07ae190864174.switzerlandnorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:00.413Z"
"07ca2102421739.eastus.airflow.svc.datafactory.azure.com","https://07ca2102421739.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:01.201Z"
"07fe5955591742.canadaeast.airflow.svc.datafactory.azure.com","https://07fe5955591742.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:01.993Z"
"08001b755798466789366bde9e7ae8c8.alb.azure.com","https://08001b755798466789366bde9e7ae8c8.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:02.778Z"
"08001b755798466789366bde9e7ae8c8-xds.alb.azure.com","https://08001b755798466789366bde9e7ae8c8-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:03.562Z"
"0800.alb.azure.com","https://0800.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:04.350Z"
"08101241751728.uksouth.airflow.svc.datafactory.azure.com","https://08101241751728.uksouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:05.143Z"
"0837d494-6df8-4bd0-a48c-ecaef5ba78ef.vpn.azure.com","https://0837d494-6df8-4bd0-a48c-ecaef5ba78ef.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:05.935Z"
"083fa494d1074824948fbccaf40e783c.alb.azure.com","https://083fa494d1074824948fbccaf40e783c.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:06.724Z"
"083fa494d1074824948fbccaf40e783c-xds.alb.azure.com","https://083fa494d1074824948fbccaf40e783c-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:07.508Z"
"083f.alb.azure.com","https://083f.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:08.299Z"
"08596811011731.northeurope.airflow.svc.datafactory.azure.com","https://08596811011731.northeurope.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:09.093Z"
"087d006d-c0f1-4b8d-a8f7-5f8ea3189f3c.vpn.azure.com","https://087d006d-c0f1-4b8d-a8f7-5f8ea3189f3c.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:09.876Z"
"087d171e1244441aafca8e2a2492db72.alb.azure.com","https://087d171e1244441aafca8e2a2492db72.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:10.662Z"
"087d171e1244441aafca8e2a2492db72-xds.alb.azure.com","https://087d171e1244441aafca8e2a2492db72-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:11.463Z"
"087d.alb.azure.com","https://087d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:12.250Z"
"08848791431737.northeurope.airflow.svc.datafactory.azure.com","https://08848791431737.northeurope.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:13.034Z"
"08939350681742.australiaeast.airflow.svc.datafactory.azure.com","https://08939350681742.australiaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T11:56:13.813Z"
